id;text;homotransphobic;reappropriation
2107;@user_abcdef Non ho mai visto o sentito di famiglie che fanno festa o festeggiano perche il ragazzo e ricchione, mai dico mai anzi si accetta come una disgrazia come un figlio sfortunato;1;0
2108;@user_abcdefghij @user_abcdefgh @user_abcdefgh e quindi? che hai contro il mio fra ricchione? sono pronta a denunciare qualsiasi risposta tu dia AVANTI FATTI SOTTO;1;1
2111;@user_abcdefghij Oggi siamo talmente abituati a una sinistra frocia (solitamente col culo degli altri) da non renderci cose che un tempo sulle cose naturalmente evidenti non ci si divideva.;0;0
2112;@user_abcde @user_abc Ho deciso che la uso solo in vacanza così se mi danno del ricchione non mi vedono più;0;0
2114;#Anna bello sguardo, non perde un ballo Marco che a ballare sembra un cavallo In un locale che è uno schifo Poca gente che li guarda, c'è una checca che fa il tifo Ma dimmi tu dove sarà Dov'è la strada per le stelle Mentre ballano Si guardano e si scambiano la pelle 🎵;1;1
2118;"@user_abcde @user_abcd -MI SPUTA SUL TOP E GLI HO DETTO ""frocia si, ma col cazzo che mi sputi addosso"" e poi l'ho preso dsi capelli, poi è arrivato ash e mi ha detto di smetterla e ho fatto il segno della vagina e ci ho passato la lingua in mezzo, fine";0;1
2121;Travaglio è una checca isterica.;1;0
2122;in pratica mia madre sa che sono frocia;0;1
2124;@user_abcdefg Pure ricchione, ce le hai tutte porcodio;1;0
2126;@user_abcdefg Oh scemo di guerra! Io alla puttanate non vado! Non ti azzardare a bestemmiare checca isterica! Spero vi estinguiate velocemente!;1;0
2127;se hai la collana di perle e sei un maschio sei ricchione x forza mannaggia a cristo sono orribili bannatele;1;0
2128;RT @user_abcdefghi #vendobiglietti di quel ricchione di Harry Styles, info in dm;1;0
2130;@user_abc Digli ricchione da parte mia, a me serviva solo il titolo da dedicars;1;0
2131;su Spotify c'è di continuo la pubblicità del profumo Boss : non comprerò mai profumi costosi come quello è la canzone Believer sembra cantata da un gay checca isterica, questa pubblicità ha rotto i coglioni !;1;0
2132;Ieri stavo mangiando l’uva e mi fanno “Ma maNgI AnChE LA BucCia Dell’UvA😳😵🤮??” Ma cosa sei una checca dio porco?;1;0
2134;@user_abcdefgh Cecchi Paone sei un maiale ricchione;1;0
2135;@user_abcdef Subito quarta dose obbligatoria!! E cannabis legale! Lotta frocia per sempre!;0;1
2136;Ma come è possibile che il ricchione #Casalino debba condizionare #Conte. È assurdo. Lo spinge fuori dal governo, x andare al voto e pretendere un seggio in #Parlamento. Dicono che si vuole assicurare la vecchiaia, visto che non a mai lavorato!;1;0
2137;@user_abcde @user_abc @user_ab Sarebbe arduo. E costoso. Non puoi permettertelo. Capisco che tu intendi camparci, ma ad esempio lo stile potrebbe essere non voler avere l’ultima frase a tutti i costi come una checca isterica. Non è difficile: conta fino a dieci;1;0
2140;@user_ab Il ricchione #Casalino. #Conte non conta un cazzo.;1;0
2141;#Meloni non avendo mai aperto un libro in vita sua e che apre la bocca solo per urlare frasi di odio contro i poveri , gli immigrati , i gay e i trans, non sa che esiste una sola razza, quella umana!;0;0
2142;@user_abcdefghij Esatto ! Le Canarie non hanno una sorgente che sia una e vivono da decenni grazie alla desalinizzazione per osmosi inversa dell'acqua di mare, senza razionamenti. Noi grazie a questi figli di troia, bastardi, rottinculo di politicanti, siamo perennemente costretti alla siccità.;1;0
2146;@user_abcdefgh @user_abcdefg Dai, ma li hai tu i coglioni mezzo scemo? a guardarti sembreresti una checca evirata 😆;1;0
2147;@user_abcdefg Che troia succhiacazzi che sei... Ovviamente è un complimento, se fossi donna probabilmente sarei come te 😘;0;0
2148;emanuele i leghisti non ti vedono come meno ricchione perché sei fascista come loro, gli fai schifo lo stesso [URL];0;0
2149;@user_abcdefg @user_abcdefghij e il tweet originale manco parla di escluderlo dalla scena, o di censura. si lamenta solo dell’evidente doppio standard: frocio e ricchione si possono dire in tv, ma i baci tra persone dello stesso sesso hanno bisogno di cento mila approvazioni per essere trasmessi. riflettici.;0;0
2151;"Milano Pride 2022, In 300mila in piazza Il sindaco Sala: ""Riconosceremo i figli delle coppie omogenitoriali"". ""Ehi guarda, è il figlio di un ricchione"". #Pride2022 #MilanoPride2022 #BeppeSala #LGBTQIA";1;0
2154;@user_abcdefghij @user_abc @user_abcdefghi Aahahahahha a te non ha fatto ridere.. A me si e in piu ho dovuto cercare chi e sta checca di Zorzi 😂;1;0
2155;@user_abcdef fatti i cazzo tuoi sono un ricchione;0;1
2157;@user_abcdefghi Quando il signore distribuiva l'intelligenza questi fenomeni erano impegnati a fare il trenino con checca paonazza che chiudeva le fila. Maledetti schifosi!!;1;0
2158;@user_abcdefg 🤣😅😂quel vecchio ricchione di Silvio, tutto fard e vaselina 🤣😅😂... è sempre il migliore quando si finge etero! 🤣😅😂🎩;1;0
2168;"Ogni volta che sento la stronzata che le donne intendono il contrario di quello che dicono penso che invece noi che con ""vaffanculo ricchione"" intendiamo ""sarei pronto a dare un braccio per te bro"" parliamo in maniera chiara come l'acqua...";0;0
2170;@user_abcde Se fossi ricchione non sarebbe mio amico;1;0
2171;Prossimo pride mi fingo ricchione e vado a baciare le ragazze;1;0
2172;@user_abcdefgh Appunto funziona sicuro, problema che si avvicina un ricchione parte un destro, e salta la copertura non so come fare... hai qualche consiglio?;1;0
2174;@user_abc @user_abcdef @user_abcd tu vai dal ricchione di alex s nn mi vuoi ce boh;1;0
2175;@user_abcd cioè oddio non ricordo spero non fosse il ricchione;1;0
2178;"@user_abcdefgh Se un essere umano dice ad una donna ""sei grassa"" stai certa che non è un uomo etero ma una checca impazzita";1;0
2181;@user_ab @user_abcdefghi Ci sono parole magiche su twitter che ti rendono improvvisamente visibile a migliaia di persone. Una è ricchione. 😂 Puoi scrivere tweet meravigliosi per mesi e non ti caga nessuno... 😂;0;0
2183;@user_abcdefghij @user_abcdefg @user_abcdef Tranquillo ve lo daranno alla prima giornata di campionato, con Nicolò Cacarella che si rotola come una checca a terra;1;0
2189;Perché c’è da esse un po’ Berlusconi per non essere checca pettinata;1;0
2190;@user_abcdefghij critichi tanto sophie e alessandro perché sono grassofobici quando lui in una diretta utilizzò termini come “checca”;0;0
2191;Memorie opportunamente revisionate perche ovviamenre come puo un ricchione di provincia avere ricordi adolescenziali felici;1;1
2192;@user_abcdefghi Grande, pensate a cosa avrebbe procurato sui social la celebre frase di Vito Catozzo: perché se sapessi che mio figlio è un ricchione …… Altri tempi quando si dava la giusta responsabilità alle parole ed al contesto in cui sono dette;0;0
2195;Solo un frocio di merda: Qua sotto a farti riprovare il dolore della mancanza di controllo, quando terzi deliberano di fare conversazione nei tuoi pressi per pura dimostrazione. Non sei quello che dici. Sei solo un ricchione.;1;0
2198;@user_abc ci faccio una bruschetta con quel ricchione che balla;1;0
2201;checca b0si0 guidaci verso il primo posto;1;0
2204;@user_abcdef se quel ricchione di caph sparasse dritto la farei io;1;0
2207;Se non fossi incatenato dalle cinghia dell’omosessualità saresti un omofobo formidabile… e invece sei ricchione e ti puoi limitare solo a transfobia, razzism... - Ma io sono anche un omofobo formidabile #tellonym [URL];0;0
2209;Boh io basita quando vedo ragazze che si prendono il lusso di essere transfobiche o addirittura omofobe che irl fanno altro. È fastidioso perché facile prendersela con gli “xy” di cui vi frega meno aka i gay e le donne trans Bello così;0;0
2210;@user_abcde se non ti piace kyrgios sei una checca isterica come il greco;1;0
2211;RT @user_abcdefghi emanuele i leghisti non ti vedono come meno ricchione perché sei fascista come loro, gli fai schifo lo stesso;0;0
2215;mia mamma che mi chiede ma c’era il casino quando sei andata ….. si mamma io ero parte di quel casino stavo x dire bo a volte vorrei dirglielo che so frocia ma dvo mantenere la mia salute mentale in questa casa;0;1
2217;@user_abcdefghij @user_abcd @user_abcdefgh @user_ab Fra piuttosto che con lei , preferisco che diventi ricchione...😕;1;0
2218;"@user_abcdefgh @user_abcde Sai quante volte mi sono sentito dire ""a frocio""...ho risposto a tono e pure tirato due schiaffi e non ho mai fatto la checca isterica...una battuta del genere sinceramente è acqua...a meno che si voglia fare le checché isteriche o le sciocche arcobalenghe!";1;0
2219;@user_abcdefghij Si un po’ mulatto o un po’ ricchione devi esserlo per stare tranquillo;1;0
2220;cm glielo spiego ke alla sua cara figliola piace la fi ed è frocia x rosa?? risp;0;1
2221;@user_abcdefghi Lo dico da frocia….cristo, che schifo!;0;1
2223;@user_abcdefg @user_abcde @user_abcdefg guarda se avessi utilizzato ricchione io ti avrei semplicemente difesa non mi interessa tutto pur di andare contro a quello là;0;0
2225;io ungiorno gli diro ricchione di merda mi hai rotto hai 50 anni e mi chiedi roba sulla minchia di uomini nati in un isola nel mediterraneo e basta ma pensa ad altro mioddio [URL];1;0
2228;@user_a amore ti do io il ricchione pass;0;1
2229;@user_abcd È un modo sottile per farmi del ricchione?! [URL];0;0
2232;@user_abcdefghij Te la fai con quella checca isterica finto etero di pillon?;1;0
2238;@user_abcd Questo non è gay… è proprio ricchione! 🤮🤮🤮🤮;1;0
2241;@user_abcde @user_abcde Acqua!?!? Se fosse successo a me sarei salita sul palco a suon di Ktm! Altro che checca isterica! Ah. Sono etero comunque.;1;0
2243;@user_ Ehhhh ma il catarro in una sputazzata glielo cederei, la frocia nasale no.;0;0
2248;"@user_abcd c'e' un altro video ancora migliore ahahaha il cazzo di trapper di rozzano che canta al concerto "" cazzo di ricchione"" ecc ecc e altre perle.. e sto tipo che fa facce fantastiche che dicono gia tutto";0;0
2249;"@user_abcdef Sai qual è la cosa che più mi dà il voltastomaco? È la latitanza, in casi così, di quei rottinculo che se una volta ti scappa scritto ""ricchione"", si precipitano in 200 sotto il tuo tweet e ti incolpano persino della bomba su Hiroshima. Qui basterebbe dissociarsi. Ma niente. 🤮";1;0
2250;@user_a Io invece come Dante ho avuto qualche mancamento, ma appena ho sentito la musica frocia sono rinato;0;1
2251;quel ricchione di merda mi ha rotto lo specchio ma io gli auguro i mali peggiori;1;0
2252;@user_abcdefghij @user_abcdefgh Ma poi ha passato 6 mesi ad esultare contro i dirigenti della juve e nell'ultima partita ha pianto come una checca isterica Ma sicuramente non voleva rinnovare, Urano proprio;1;0
2253;@user_abcdefg Che ricordi, lido Silvana lido checca torre sgarrata ❤️;0;0
2256;@user_abcdefgh Astronzo, sono due anni che i diritti COSTITUZIONALI tu e i tuoi compari ve li siete messi sotto le suole! Almeno taci! Prima di essere ricchione io sono un cittadino italiano e VOI dovreste fare il bene dello Stato, non i cazzi vostri, di UE USA e chi sta sopra di loro!;0;1
2258;@user_abcdefg Casa mia purtroppo tornerà ad essere l’Italia tra poco e di conseguenza la destra frocia rappresentata dalla Sega Nord Cacciavitari SPA (cc @user_abcdefghijk tornerà ad essere un mio problema;1;0
2260;A giugno 2023 avremo Correa e Lautaro in attacco, imbarazzante non prendere Dybala. Imbarazzante anche solo pensare di perderlo per quella checca isterica e per nonno Dzeko.;1;0
2263;RT @user_abcd @user_abcdefgh @user_abcde ma ci sarà un motivo se sto ricchione pensa sempre agli uomini dio santo;1;0
2265;RT @user_abcde @user_abcdefgh Muori,checca di .....;1;0
2266;@user_abcdef Ma perché ste stronzate? Ma chi ha mai detto che il Napoli deve compare sto mezzo ricchione?;1;0
2268;@user_abcdefgh AAA Cercasi prevt ricchione per benedizione urgente;0;0
2269;@user_abcdefg Eccerto diamo delle troie alle donne o della checca ad un gay, che ci ribaltiamo dalle risate! 😬 esistono battute eleganti di certi comici, che fanno ridere e riflettere! non ci mancheranno certe battutacce frutto di una società malata e ottusa! I tempi cambiano, adeguati. 🤫;0;0
2270;@user_abcdefghij @user_abcde te esalti gli spagnoli ricchione;1;0
2272;@user_abc // per me può cadere da casa sua quel ricchione;1;0
2273;anche se sei un ricchione ti amo tantissimo più della mia stessa vita, sono la best taehyung blu biased [URL];0;0
2276;@user_abcdefgh @user_abcdefghij E allora perché ti offendi se ti dico che sei un ricchione schifoso?;1;0
2280;@user_abc @user_abcdefgh @user_abcdefghij io sono frocia perché figlia di due froci non posso guarire invece sia è eterosessuale;0;1
2281;@user_abcdefghi Lenin checca rossa lo ha .preceduto;1;0
2282;@user_abcdefghi Sfido chiunque che non sia una checca a fare un commento negativo;1;0
2283;@user_abcdefghij ...io una parola ce lavrei, se vogliono multare i clienti delle prostitute,devono multare anche questi che vanno in giro con il sedere al vento,come alla carnevalata frocia di milano..;1;0
2284;La nuova moda dei m4sch1 et3r0 è ascoltate rap di merda in cuffia e gridare strofe in pubblico di colpo con fare minaccioso. Voglio la secessione frocia!;0;1
2285;@user_abcdefg la prima frocia a dire la messa;0;1
2287;i brividi che mi sono saliti al sentire amica futura madre dire “spero mio figlio non diventi checca” cioè cominciamo bene proprio;0;0
2289;"divertente come tutti fanno i paladino della giustizia quando si tratta di omofobia, transfobia etc ma poi sono i primo che usano come insulti le parole ""finocchio"" / ""frocio"" / ""ricchione"". Mi raccomando meno pane e incoerenza a colazione che vi fa male.";0;0
2290;Fra siamo letteralmente gay, posso usare le parole frocio finocchio e ricchione, nessuno l3 usa più come insulti, dovresti aggiornarti un attimo che siamo 2022 [URL];0;1
2293;Con l'impasto no, ma ti strattonano direttamente chiamandoti ricchione e minacciando violenza fisica [URL] [URL];0;0
2295;@user_abcdefghi @user_abcdefghij Perche' incivile? perche' volgare? frocio e' come dire finocchio, ricchione, pederasta, qual'e' la differenza?;1;0
2296;Sono all’inizio della terza stagione quindi magari il campionato della sfiga lo vincerà un altro personaggio, ma a Will Byers consiglierei di farsi benedire da un prete ricchione perché se le becca tutte lui #StrangerThings;1;0
2297;@user_abcdefgh si infatti inizierò x lui e perché so che è una serie frocia;0;1
2300;"Fra la mia categoria di insulti si ferma a ""sei un rifiuto umano"" manck quando ero in mezzo al drama hi mai utilizzato frocio o ricchione come insulto, perché vi inventate le cose [URL]";0;0
2301;"@user_abcdefghij @user_abcdef @user_abcdefg certo, è ironia solo quando fa il """"""ricchione col culo degli altri""""""";1;0
2302;@user_abcdefg Il primo ricchione sarà lui… merda cacata di persona;1;0
2304;@user_ab @user_abcd Geni9.... on sono represso...sono ricchione per davvero.;0;1
2305;@user_abcdefghi Però, ti permetti di dare del ricchione effeminato a me, che non ti avevo detto proprio un cazzo, e neanche centravi nella questione. Con tanta educazione da sfottermi nelle storie, senza che ti avessi mai rivolto parola. E non sono cis. Il rispetto lo ho, in compenso.;0;0
